material_id,formula,n_elements,crystal_system,spacegroup_number,category,formation_energy_per_atom_ev,energy_above_hull_ev,band_gap_ev,is_metal,bulk_modulus_gpa,shear_modulus_gpa,poisson_ratio,density_g_cm3,nsites,volume_a3,melting_point_k,is_stable,crystal_code,crystal_system_code,category_code,material_cluster,embed1,embed2,embed3
mp-463121,GaSc3,2,cubic,217,Semiconductor,0.3955808000796098,2.311206589750113,-0.1050840084147732,0,-1.06828687924904,-1.2164102484193269,1.925955318521909,-0.6718681168511437,-0.4977026520032005,-0.6231775130564339,0.2931127915631993,0,0,0,12,0,-1.3317730975479383,-2.7572455749282696,-0.5094385295767404
mp-830820,Be2,1,cubic,215,Intermetallic,1.063060695337518,0.2886964725022289,-0.8335982496475897,1,2.555452477831033,2.04387261124481,0.0814964296196215,-0.8315808388034432,0.3132081565336622,-0.3279580799118598,0.2640686352644746,0,0,0,6,2,-2.4174060268275084,2.1785333072598574,0.04122723851850346
mp-395784,MnB3,2,cubic,227,Phosphide,1.8629844764362065,-0.3887806375499708,-0.7466055458144453,0,-1.5187576280671633,-1.289476271459688,-0.057803013309305,0.6783669473394766,-0.4977026520032005,-0.2039457340765461,0.8663527185117128,1,0,0,11,0,-1.5523356364919554,-2.068005355972853,-1.1673785997112573
mp-555914,Cl2Nb4,2,tetragonal,127,Oxide,-1.7197924354105367,-0.6864170248113974,1.069913333769889,0,1.4302861630211314,2.311332711374133,-0.967445158700606,0.1538954761249382,-0.7680062548488215,-0.4497590998101867,-0.1333777140864946,1,4,4,9,1,0.9234368054571017,2.2001394204954607,2.290710382199159
mp-502717,Ti4,1,orthorhombic,40,Semiconductor,0.0039757258565691,-0.4553944956513376,-0.0308025672421796,0,-1.3942807544824247,-1.2615958152995503,0.9944951880935472,-0.2910683518469706,0.3132081565336622,-0.0293103495092727,0.7303037758492655,1,3,3,12,3,1.6453782692631598,-1.7746405695341265,-0.04972011478131856
mp-187647,Ar3Re,2,hexagonal,179,Oxide,0.7301198058433499,-0.5758663666857247,1.3741891837068232,0,1.4724917887351547,2.966042733617373,-1.870374077926657,0.2773415537911262,-0.4977026520032005,-0.3377086915937412,0.9106832728623978,1,1,1,9,2,-1.5933946732909128,2.6806655715662657,1.626410162370373
mp-80692,Cu4Br4Sb2V2,4,monoclinic,7,Metal,0.1462746620263766,-0.7544481990425805,-0.8335982496475897,1,-1.2284304787892912,-1.1339225539869184,0.6135196032156408,-1.1942472816645604,3.016244184989872,0.2450573189274727,-0.8120937875935345,1,2,2,7,3,1.07124614534921,-1.3281441731840253,-1.1992520286350246
mp-961859,Ru4Ne3Mn3,3,cubic,195,Semiconductor,1.294854142603358,-0.5092525085843577,-0.3481869067978068,0,-0.0759196740801628,-0.1796418372781951,-0.0745860787224287,0.1256493397097934,0.853815362224904,0.0753491840989886,-0.5231808644114837,1,0,0,12,0,-1.6227044031955005,-0.9337788026299206,-0.9521643782055672
mp-459823,V2Cr3,2,tetragonal,91,Oxide,-0.1413196783186857,0.7068047307980425,2.1189897302234706,0,-0.2265521466989441,-0.3171213279988756,0.2090477267593611,-0.2248119824781129,-0.2273990491575796,-0.329412509051623,1.3738611338367963,0,4,4,9,1,1.647353749727345,-0.013587846661044298,1.4043411065152789
mp-345166,BiBr4In2,3,hexagonal,178,Phosphide,-0.0546884588723032,-0.1237425212743194,-0.5368697119153575,0,-0.643020616772812,-0.6355353652484517,0.3047111996141655,-1.139847315235393,-0.2273990491575796,-0.7808049813566812,-1.5443122542824357,1,1,1,11,0,-0.5473634315686994,-2.1318524887483576,0.06333659150995861
mp-885376,Be4Ar4,2,orthorhombic,48,Metal,0.3415111996257569,-0.6609053344747037,-0.8335982496475897,1,1.8234523721373976,-0.2590530675825883,2.0820378268639583,1.232828143636761,-0.4977026520032005,0.2049269475609469,-0.3015280926580585,1,3,3,7,3,1.0883938150104624,0.8263082468863836,-0.8582708741902316
mp-298846,Ca4,1,hexagonal,188,Metal,1.063060695337518,0.4120029757962485,-0.8335982496475897,1,0.8776896888837241,0.7830991557825695,-0.0645162394745547,-1.7169751642114974,0.3132081565336622,-0.8566133899884169,-0.3917178411646246,0,1,1,7,2,-1.170730674254212,0.20862668177413038,-0.020610051426211848
mp-146693,CrGe3,2,monoclinic,10,Carbide,1.0207772023717587,2.912148628792232,-0.6008232521762537,0,2.2099607924086357,2.6976212384480447,-0.8717816858458011,0.3606850921024789,0.853815362224904,0.3757481659147599,0.3710734216281972,0,2,2,2,4,-0.20178900519807066,4.025946684971796,-1.4237312113934115
mp-779958,Au2Sn2,2,tetragonal,133,Ceramic,-0.6955996711485767,-0.7587001474320295,1.7022986511322902,0,0.1285695547314425,-0.2319417274544541,0.4960381453237753,-0.1927299509942447,0.3132081565336622,-0.5909277730492369,-0.1608932305800232,1,4,4,3,1,1.3148212594213569,0.3127785483093101,1.4107490741497704
mp-103536,C4Ce3Mg,3,orthorhombic,57,Ceramic,0.3725412905266133,0.959087001905347,1.7853190853840124,0,-0.6917651422453459,-0.8772300783056478,1.0733755955352282,-0.5564425470559228,-0.4977026520032005,-0.647309163885565,0.2182094411085935,0,3,3,3,3,1.362597975909772,-0.7008350800808044,0.7130040759534926
mp-963314,P2Re,2,hexagonal,179,Intermetallic,1.0904950246318377,-0.778542573249458,-0.8335982496475897,1,-0.0535685258147084,-0.7382123555209598,1.6674961111598046,-0.5177348786351689,-0.7680062548488215,-0.6309245743927231,0.8006212068882832,1,1,1,6,0,-0.6866339403254776,-1.02285554171669,-0.029487086037718595
mp-185542,Be4SiLi3,3,hexagonal,178,Nitride,0.5673782990586006,-0.8168101087544984,0.6965199931162099,0,0.5980625573925057,0.6540799414139311,-0.1652146319532966,-0.3221042301302779,1.935029773607388,1.3124747374905732,0.664572264225836,1,1,1,8,2,-1.2133177698081097,1.0201240359585855,-0.153894396986627
mp-406492,Sr2Re2,2,monoclinic,8,Metal,0.1041909335943138,0.3723181241613916,-0.8335982496475897,1,-0.2464066241475126,0.2972101025641648,-1.0580737119314734,0.3903260994517049,3.016244184989872,3.0820994493995166,0.8908109553948493,0,2,2,7,4,0.3142172597521208,1.708006857791768,-2.373271050256447
mp-421778,LaCa,2,monoclinic,3,Metal,0.0585780317336128,-0.4865754505072966,-0.8335982496475897,1,0.1538929301598564,-0.3942252102072572,0.9693205899738616,0.7655463807195528,-0.2273990491575796,0.2830802521527089,0.3909457390957456,1,2,2,7,3,0.8447186381388514,0.11178357589540779,-0.6465991243759542
mp-805685,Ir2LaSb3He4,4,hexagonal,168,Silicate,-0.7495360952466322,-0.3972845343288687,1.3666418715021211,0,-0.6695328830664097,-0.7103318993608219,0.8098814685491871,0.3746338014432911,3.016244184989872,2.4784371508294614,-0.3749028033074683,1,1,1,13,0,-0.7513342422715564,-0.9111326225896835,-0.9181587759096987
mp-549309,Hf3Ar4,2,cubic,216,Metal,0.5572568960179778,0.0619258917316181,-0.8335982496475897,1,1.0090621294865283,1.3653199920094508,-0.8113626503585561,-0.294904246915694,0.3132081565336622,-0.0070635201163651,-1.4128492310355765,0,0,0,7,2,-2.179679761267773,0.8003769882485315,-0.6294662405899567
mp-375602,Ge2,1,orthorhombic,44,Oxide,-1.7724636841285144,-0.2952377729820938,0.4760590313472826,0,1.227342492334265,0.3741217057645455,1.0045650273414213,-0.7681142113027478,-0.7680062548488215,-0.7517906041297737,1.34940289695366,1,3,3,9,1,1.2105621730099156,0.6347168741909615,2.3622687118303793
mp-507554,HGe4,2,hexagonal,176,Metal,1.3877446507722309,-0.3519304181747465,-0.8335982496475897,1,0.4120011369912485,-0.1636826796141162,0.8921184890734922,-0.3224529478637983,-0.7680062548488215,-0.6363118986553151,-0.1318490742812985,1,1,1,7,0,-0.8458879229632854,-0.5289845765540214,-0.43131287690472564
mp-310259,Fe3,1,hexagonal,190,Nitride,0.4855414284209339,-0.3065763020206243,-0.449877008082213,0,0.5996081155172445,0.2414491902438887,0.4221926575060311,2.505996588719394,-1.0383098576944425,-0.4524453413846472,0.2885268721476112,1,1,1,8,4,-1.1646813782647647,0.44520376884527624,-0.6560833336898343
mp-920737,OsP,2,triclinic,1,Chalcogenide,0.499524945779689,-0.6141339021907651,-0.7926838729589418,0,-0.8554754143811484,-0.2102141995503465,-1.6068799509406162,-1.3574471809520632,-0.4977026520032005,-0.772805621087984,0.4413908526672148,1,5,5,4,3,2.804508996780471,0.2768329924805501,0.42484052386473
mp-832652,Ru3RhCa3,3,hexagonal,179,Carbide,0.9698372462791508,-0.6949209215902953,-0.0474860994841525,0,2.13648733694028,2.033489544812758,-0.3263320599192834,-0.732893720217197,-0.2273990491575796,-0.2899648289139657,0.4352762934464306,1,1,1,2,2,-1.4976321798655412,2.5855496090400454,0.8153887829551073
mp-970585,Ba4K4,2,tetragonal,114,Intermetallic,1.7764198451677229,0.2320038273095761,-0.8335982496475897,1,-0.2920600333705687,-0.5036319657597988,0.6537989602071368,-0.7817142029100398,0.3132081565336622,-0.3818164814241089,-1.825581978438506,0,4,4,6,3,1.518929012931863,-0.7601969315852176,-1.656606941889146
mp-732289,Ca4Bi2,2,cubic,201,Alloy,-0.3522044377242918,0.1809804466361886,-0.8335982496475897,1,-0.0544007494203369,-0.5274745627519167,1.1186898721506615,0.3868389221165019,-0.2273990491575796,0.1559661135601452,-1.8576834143476229,0,0,0,0,0,-1.697451387808978,-0.596619676319325,-1.1143027043531726
mp-957214,Rh2Mg2,2,hexagonal,184,Ceramic,-1.249946252156367,-0.7827945216389068,2.5813619095010045,0,-0.3190478560102399,0.3625849652844882,-1.527999543498935,0.0022032620436054,-0.7680062548488215,-0.5652081230573033,1.1873670776028802,1,1,1,3,2,-1.0697647370706145,0.5886579651675468,2.884661889808596
mp-197009,Re3Ga3,2,tetragonal,141,Metal,-0.3902928754824246,-0.6552360699554383,-0.8335982496475897,1,-0.0665274362452113,0.3597007801644741,-0.8382155550195538,0.5221414027223802,-0.7680062548488215,-0.627229137088631,0.7776916098103427,1,4,4,7,1,1.167939574005656,0.6849028836626012,0.4620540494660633
mp-481364,Ir2O3,2,monoclinic,14,Chalcogenide,-0.4865793807241381,-0.5787009989453572,-0.2715221038763599,0,-0.1215730833032189,-0.399032185407281,0.8333777601275604,0.2853620616620931,-0.7680062548488215,-0.5687106258836716,-0.9435568108403934,1,2,2,4,3,0.8762763184913337,-0.3890693589581611,0.12847195299156738
mp-142729,TaSn2,2,orthorhombic,62,Perovskite,0.0450606316201495,7.27748230862649,-0.2719193308345022,0,-1.0986035963112255,-0.5872733342402128,-1.823381494769911,0.3188389640800423,-0.2273990491575796,-0.2609652928007294,-0.6836880439570674,0,3,3,10,4,0.9973997658584031,-0.6273715685357854,-2.548692554899714
mp-350003,Mn3NaCe3,3,orthorhombic,32,Nitride,0.0103016027569584,-0.5135044569738066,-0.1352732572335813,0,0.8358407304292559,-0.0708119187496565,1.0834454347831022,-0.0706787442621381,-0.7680062548488215,-0.5796485266592373,0.5590961176673096,1,3,3,8,3,1.3568348472199292,0.2770544611410829,0.6720390563982008
mp-257482,Sr3Co3NiHf,4,cubic,210,Metal,1.5176581858528553,-0.4383867020935418,-0.8335982496475897,1,-0.4055991109956169,0.1743438164515567,-1.6135931771058654,2.2228377891009066,-0.4977026520032005,0.2951906009082876,-1.30737308447705,1,0,0,7,4,-1.9424920333292455,0.02116324356863753,-1.9828417851484312
mp-150454,Pd4Pt4N4,3,tetragonal,78,Chalcogenide,1.050275765180942,-0.0868923018990951,0.3974080936351247,0,-1.066027986605191,-0.8922278409297221,-0.2759828636799125,-0.6383912144331944,1.935029773607388,0.3115455081737873,0.2900555119528072,0,4,4,4,3,1.6904994517708065,-0.15001624429101335,-0.863711061461241
mp-626442,ScLa2B,3,hexagonal,190,Metal,0.2609395043681682,1.751366718472668,-0.8335982496475897,1,0.7856695359185016,0.4450726597168966,0.3517037827709121,2.345586431300054,-0.7680062548488215,-0.2990475904806497,-1.0352751991521558,0,1,1,7,4,-1.2240363597791328,0.5267989909114495,-1.6937925717855462
mp-827402,BaTa4,2,monoclinic,4,Perovskite,-2.876628850046974,-0.7771252571196416,-0.078469802219245,0,-1.5030642686467377,-1.2525587019235056,-0.3800378692412787,0.216664668158593,0.3132081565336622,0.7608602245648982,-0.02331564811238,1,2,2,10,3,1.162405842031124,-1.405347761222553,0.74227039546192
mp-811625,Ti3Cd4Sr2B3,4,hexagonal,185,Chalcogenide,0.4238141875087152,-0.6226377989696631,-0.5241584492548067,0,-1.694356808854803,-1.4348392015084075,0.360095315477474,-0.6666373508483391,0.3132081565336622,-0.3123007049888995,-0.6791021245414793,1,1,1,4,0,-0.5453911730856899,-2.0610218717636735,-0.5466487530115464
mp-670089,Br3,1,orthorhombic,74,Intermetallic,1.063060695337518,-0.336339940746767,-0.8335982496475897,1,0.6749837963698944,0.2574083479079677,0.3835916070558463,1.3179152706157151,0.853815362224904,1.3404205545331649,-0.3305722489567832,1,3,3,6,4,0.6665248791712531,1.3378164322584103,-2.0933437550666896
mp-505112,CaNa4,2,cubic,199,Nitride,1.1308474604385306,0.0718471046403322,-0.674707466390705,0,0.9020619516199908,0.8736625685510176,-0.1014389833834263,0.0042955684447273,-1.0383098576944425,-0.7599680577625236,-0.7096749206454,0,0,0,8,0,-1.868349991824872,0.16288773859279448,-0.2264125465756021
mp-572291,Ga3LiMo2,3,cubic,207,Metal,-0.5807350642730887,0.0222410400967612,-0.8335982496475897,1,-0.9422644475395622,-0.82916032630541,0.5312825826913348,1.0661410670140554,-0.7680062548488215,-0.2188313710886117,0.364958862407413,0,0,0,7,0,-1.4987428060516264,-1.3125169216733044,-0.33199208184639645
mp-485376,Se4Pt4,2,monoclinic,9,Ceramic,-2.463915323430003,-0.805471579715968,1.2466793301431731,0,-0.9309699843203166,-0.1832951384302134,-2.519878709414542,-0.2492222238245343,-0.4977026520032005,-0.4662624182123969,3.3534496815656625,1,2,2,3,1,0.7235046811049678,1.0139489579099503,3.2421992576798027
mp-977818,P,1,orthorhombic,38,Ceramic,0.7301198058433499,-0.1733485858178905,1.289579841622532,0,-0.5582526980852106,-1.2654413954595691,2.8574154489502703,-0.4316015984556537,-1.0383098576944425,-0.8702968967931269,1.1751379591613118,1,3,3,3,3,1.6222708715892966,-1.0729154764171767,0.8929576615455224
mp-647123,Mg3He,2,trigonal,164,Oxide,-2.87849331902814,-0.5205910376228883,0.8041684987727494,0,0.2323597272619839,-0.2761658992946729,0.7242878349422567,-1.117180662556573,0.853815362224904,-0.1335246497074025,-0.2159242635670805,1,6,6,9,1,2.57002033262146,-0.13500470957359928,1.9474498914625051
mp-142109,Sr4Si4,2,trigonal,165,Perovskite,-1.1220969505906062,-0.456811811781154,0.4983037410032465,0,-0.4796670118965647,0.3729680317165397,-1.9996036816077092,0.0433519545990015,-0.4977026520032005,-0.3275573698427414,-0.2954135334372744,1,6,6,10,1,2.3517629403725295,0.39737613574379743,1.096128844689375
mp-782066,Ta3Zn3,2,hexagonal,178,Alloy,0.4724235573748637,1.9993970411905235,-0.8335982496475897,1,-0.3235656412979382,0.1779971176035747,-1.1688419436580892,1.081484647288949,0.3132081565336622,1.3465944578203226,-1.1866105398665632,0,1,1,0,4,-1.336177543125777,0.9702114446141838,-2.534509087542682
mp-232085,Pt2He4Ne4,3,cubic,212,Alloy,1.1761940095876364,0.4304280854838605,-0.8335982496475897,1,-0.1074252820075323,-0.8276220942414023,1.6742093373250542,1.9055046515974288,3.016244184989872,4.815793825110843,-0.1853514674631598,0,0,0,0,4,-2.1931491875763784,1.0967794319293682,-4.681789717191075
mp-100589,Br3Li4,2,trigonal,149,Intermetallic,1.4045248716027368,0.1370436466118829,-0.8335982496475897,1,0.2176174805337052,1.1572741053524214,-1.7814238312371018,1.2206230229635504,0.3132081565336622,0.6628643509949393,-1.1055926301911734,0,6,6,6,4,1.9949994596551743,1.9966927255196565,-2.0137426263349387
mp-626947,Se3Na4Cu,3,monoclinic,8,Intermetallic,0.7586195459840507,-0.6552360699554383,-0.8335982496475897,1,1.2087957948373986,0.749258050374402,0.1335239324003047,1.0640487606129336,0.3132081565336622,-0.0719785513135483,-0.9481427302559816,1,2,2,6,4,0.4855082621153513,1.360512059777885,-1.0557112351228208
mp-201588,Ba3Zn3Ir,3,cubic,198,Intermetallic,0.0057070184819388,-0.2739780310348491,-0.8335982496475897,1,0.351843259212951,-0.2127138266543591,0.8451259059167466,3.127411589852577,-0.4977026520032005,1.070178715696972,-0.5736259779829528,1,0,0,6,4,-1.8335149677514069,0.2823433704949125,-1.8987776959665486
mp-899994,Co4K4,2,tetragonal,111,Semiconductor,0.5425409087023356,-0.8083062119756006,-0.6925826795071045,0,-0.9936245329155003,-0.8033949392332824,-0.2961225421756605,-0.8817961924303672,-0.4977026520032005,-0.4503082210160156,-1.382276434931656,1,4,4,12,3,1.7934362594770021,-1.7555470088102965,-0.3291205111365513
mp-916850,AsPb4,2,cubic,201,Nitride,1.5251826499554233,-0.6708265473834178,-0.796656142540364,0,2.0841761388721944,1.27014188304898,0.5447090350218331,-1.4505548158019843,-0.7680062548488215,-0.7875280058496679,0.2258526401345737,1,0,0,8,2,-1.963205947361056,0.8425255596659696,0.6324482265722784
mp-893894,Si4Br4Pb4Sn2,4,hexagonal,170,Oxide,-0.8265786170755827,-0.5390161473105003,0.2774455522761767,0,0.7445339119831438,0.2574083479079677,0.5765968593067682,0.2742030941894433,3.016244184989872,1.8233207111618672,2.5662001818897044,1,1,1,9,2,-1.1353259560307136,1.3863511046375123,0.0019713875048162884
mp-981490,Pb,1,cubic,220,Nitride,-0.0127379067960379,-0.2427970761788901,-0.6790769629302692,0,1.502689616710822,1.3326325606492893,-0.1400400338336111,0.0541622043381308,0.853815362224904,0.1880229190896183,-0.4849648692815828,1,0,0,8,2,-2.2589268450250493,1.1747781189225983,-0.2713555354146181
mp-770009,Mg4Re3,2,monoclinic,14,Semiconductor,0.1462746620263766,3.308997145140801,-0.6405459479904747,0,-0.5583715871717291,-0.9751000933781322,1.7178453073991755,-0.4978579678245116,-0.4977026520032005,-0.6136198358522761,0.6554004253946598,0,2,2,12,3,1.0808839976745075,-1.605485071261679,-0.9028323665957342
mp-815123,N2H4Ir3,3,trigonal,144,Ceramic,0.3126785185955618,0.4034990790173505,1.3936533046557915,0,0.5244702128376315,0.498910781957163,-0.1199003553378622,-0.9100423288455118,-0.7680062548488215,-0.7542542289991685,1.4166630483822855,0,6,6,3,1,2.3880894301573634,1.4535605496088446,1.6220370577751564
mp-20952,Sr,1,monoclinic,3,Metal,1.063060695337518,-0.3916152698096034,-0.8335982496475897,1,-0.2618622053949015,-0.3786506105591802,0.3802349939732219,0.189115967210489,-1.0383098576944425,-0.8313092911792724,1.2867286649406224,1,2,2,7,3,0.900196903252986,-0.17826030535036652,-0.07975329113846286
mp-837888,Os2,1,hexagonal,176,Metal,1.063060695337518,0.4460185629118401,-0.8335982496475897,1,0.1647118370330284,-0.2555920454385711,0.8518391320819962,0.3031466660716286,1.935029773607388,1.669448044620396,0.1677643275371244,0,1,1,7,4,-1.130073558896169,0.2656296447943961,-2.2824437758704716
mp-804372,PbCl2Sc3,3,cubic,221,Metal,1.026370609315261,1.214203905272284,-0.8335982496475897,1,0.3174843132091404,0.2789435968040744,-0.067872852557179,2.2720069895272696,0.3132081565336622,1.4228332587485186,0.6263562690959351,0,0,0,7,4,-2.184656738539281,0.9326014093821898,-2.374987275129525
mp-61597,He,1,hexagonal,190,Intermetallic,1.063060695337518,-0.1435849470917478,-0.8335982496475897,1,-1.6446611706901224,-1.4267634831723677,1.897424107319598,-1.2563190382311746,-0.4977026520032005,-0.7492824559193659,-1.0841916729184289,1,1,1,6,0,-0.46147449945707775,-2.9189698698438136,-0.7782973984092393
mp-455988,Be4VBa3Y,4,triclinic,1,Halide,-0.715110007272935,-0.8111408442352332,1.2867992529155368,0,-0.9108777286987112,-0.6239986247683945,-0.631783850438133,-0.4260221147193288,-1.0383098576944425,-0.7693476416026287,-0.3443300072035475,1,5,5,5,3,3.043105576046631,-0.3959242774540712,1.5609016968025204
mp-448478,V4,1,hexagonal,180,Ceramic,-1.994335492887428,-0.4950793472861945,0.8987085148105957,0,1.4342095028762376,3.4275123528196567,-2.4057538646053014,-0.5278476929072577,0.3132081565336622,-0.0511119454920487,1.5435401522135566,1,1,1,3,2,-1.7826709974696475,3.711559056082238,2.8063994818063533
mp-900853,Ti3Ga2,2,cubic,212,Chalcogenide,0.0172933614363359,0.9931025890209384,-0.8149285826149056,0,-0.9957645364728313,-0.689950324512721,-0.8784949120110508,-0.2858375858441662,0.3132081565336622,0.1405313553422506,-2.0013755560360504,0,0,0,4,0,-1.731687949747578,-1.268172052760015,-1.4047588052229572
