material_id,formula,n_elements,crystal_system,spacegroup_number,category,formation_energy_per_atom_ev,energy_above_hull_ev,band_gap_ev,is_metal,bulk_modulus_gpa,shear_modulus_gpa,poisson_ratio,density_g_cm3,nsites,volume_a3,melting_point_k,is_stable,crystal_code,crystal_system_code,category_code
mp-421778,LaCa,2,monoclinic,3,Metal,0.0585780317336128,-0.48657545050729667,-0.8335982496475897,1,0.1538929301598564,-0.39422521020725726,0.9693205899738617,0.7655463807195528,-0.22739904915757964,0.28308025215270893,0.3909457390957456,1,2,2,7
mp-805685,Ir2LaSb3He4,4,hexagonal,168,Silicate,-0.7495360952466322,-0.3972845343288687,1.3666418715021211,0,-0.6695328830664097,-0.7103318993608219,0.8098814685491871,0.37463380144329117,3.0162441849898713,2.4784371508294614,-0.3749028033074683,1,1,1,13
mp-549309,Hf3Ar4,2,cubic,216,Metal,0.5572568960179778,0.06192589173161815,-0.8335982496475897,1,1.0090621294865283,1.3653199920094508,-0.8113626503585561,-0.29490424691569406,0.31320815653366224,-0.007063520116365176,-1.4128492310355765,0,0,0,7
mp-375602,Ge2,1,orthorhombic,44,Oxide,-1.7724636841285144,-0.2952377729820938,0.4760590313472826,0,1.227342492334265,0.3741217057645455,1.0045650273414213,-0.7681142113027478,-0.7680062548488215,-0.7517906041297737,1.34940289695366,1,3,3,9
mp-507554,HGe4,2,hexagonal,176,Metal,1.3877446507722309,-0.3519304181747465,-0.8335982496475897,1,0.4120011369912485,-0.1636826796141162,0.8921184890734922,-0.32245294786379836,-0.7680062548488215,-0.6363118986553151,-0.13184907428129858,1,1,1,7
mp-310259,Fe3,1,hexagonal,190,Nitride,0.48554142842093395,-0.30657630202062436,-0.44987700808221304,0,0.5996081155172445,0.24144919024388878,0.4221926575060311,2.505996588719394,-1.0383098576944425,-0.4524453413846472,0.28852687214761125,1,1,1,8
mp-920737,OsP,2,triclinic,1,Chalcogenide,0.499524945779689,-0.6141339021907651,-0.7926838729589418,0,-0.8554754143811484,-0.21021419955034654,-1.6068799509406162,-1.3574471809520632,-0.4977026520032005,-0.772805621087984,0.4413908526672148,1,5,5,4
mp-832652,Ru3RhCa3,3,hexagonal,179,Carbide,0.9698372462791508,-0.6949209215902953,-0.04748609948415251,0,2.13648733694028,2.033489544812758,-0.32633205991928343,-0.732893720217197,-0.22739904915757964,-0.2899648289139657,0.43527629344643065,1,1,1,2
mp-970585,Ba4K4,2,tetragonal,114,Intermetallic,1.7764198451677227,0.23200382730957617,-0.8335982496475897,1,-0.29206003337056874,-0.5036319657597988,0.6537989602071368,-0.7817142029100398,0.31320815653366224,-0.38181648142410896,-1.8255819784385061,0,4,4,6
mp-732289,Ca4Bi2,2,cubic,201,Alloy,-0.35220443772429183,0.18098044663618865,-0.8335982496475897,1,-0.054400749420336944,-0.5274745627519167,1.1186898721506615,0.38683892211650195,-0.22739904915757964,0.15596611356014528,-1.8576834143476229,0,0,0,0
mp-957214,Rh2Mg2,2,hexagonal,184,Ceramic,-1.2499462521563667,-0.7827945216389068,2.5813619095010045,0,-0.3190478560102399,0.36258496528448825,-1.527999543498935,0.0022032620436054605,-0.7680062548488215,-0.5652081230573033,1.1873670776028802,1,1,1,3
mp-197009,Re3Ga3,2,tetragonal,141,Metal,-0.39029287548242464,-0.6552360699554383,-0.8335982496475897,1,-0.06652743624521132,0.35970078016447415,-0.8382155550195538,0.5221414027223802,-0.7680062548488215,-0.627229137088631,0.7776916098103427,1,4,4,7
mp-481364,Ir2O3,2,monoclinic,14,Chalcogenide,-0.4865793807241381,-0.5787009989453572,-0.27152210387635994,0,-0.12157308330321895,-0.399032185407281,0.8333777601275604,0.2853620616620931,-0.7680062548488215,-0.5687106258836716,-0.9435568108403934,1,2,2,4
mp-142729,TaSn2,2,orthorhombic,62,Perovskite,0.04506063162014959,7.27748230862649,-0.2719193308345022,0,-1.0986035963112257,-0.5872733342402128,-1.823381494769911,0.31883896408004236,-0.22739904915757964,-0.2609652928007294,-0.6836880439570674,0,3,3,10
mp-350003,Mn3NaCe3,3,orthorhombic,32,Nitride,0.010301602756958416,-0.5135044569738066,-0.13527325723358133,0,0.8358407304292559,-0.07081191874965659,1.0834454347831022,-0.07067874426213812,-0.7680062548488215,-0.5796485266592373,0.5590961176673096,1,3,3,8
mp-257482,Sr3Co3NiHf,4,cubic,210,Metal,1.5176581858528553,-0.43838670209354186,-0.8335982496475897,1,-0.40559911099561696,0.17434381645155675,-1.6135931771058654,2.2228377891009066,-0.4977026520032005,0.29519060090828764,-1.3073730844770501,1,0,0,7
mp-150454,Pd4Pt4N4,3,tetragonal,78,Chalcogenide,1.050275765180942,-0.08689230189909519,0.3974080936351247,0,-1.066027986605191,-0.8922278409297221,-0.2759828636799125,-0.6383912144331944,1.9350297736073876,0.31154550817378734,0.29005551195280727,0,4,4,4
mp-626442,ScLa2B,3,hexagonal,190,Metal,0.2609395043681682,1.751366718472668,-0.8335982496475897,1,0.7856695359185016,0.44507265971689663,0.35170378277091213,2.345586431300054,-0.7680062548488215,-0.29904759048064977,-1.0352751991521558,0,1,1,7
mp-827402,BaTa4,2,monoclinic,4,Perovskite,-2.876628850046974,-0.7771252571196416,-0.07846980221924506,0,-1.5030642686467377,-1.2525587019235056,-0.38003786924127875,0.21666466815859303,0.31320815653366224,0.7608602245648982,-0.02331564811238004,1,2,2,10
mp-811625,Ti3Cd4Sr2B3,4,hexagonal,185,Chalcogenide,0.4238141875087152,-0.6226377989696631,-0.5241584492548067,0,-1.6943568088548033,-1.4348392015084075,0.360095315477474,-0.6666373508483391,0.31320815653366224,-0.31230070498889956,-0.6791021245414793,1,1,1,4
mp-670089,Br3,1,orthorhombic,74,Intermetallic,1.0630606953375181,-0.336339940746767,-0.8335982496475897,1,0.6749837963698944,0.25740834790796774,0.38359160705584633,1.3179152706157153,0.853815362224904,1.3404205545331647,-0.3305722489567832,1,3,3,6
mp-505112,CaNa4,2,cubic,199,Nitride,1.1308474604385306,0.07184710464033225,-0.674707466390705,0,0.9020619516199908,0.8736625685510176,-0.10143898338342638,0.004295568444727369,-1.0383098576944425,-0.7599680577625236,-0.7096749206454,0,0,0,8
mp-572291,Ga3LiMo2,3,cubic,207,Metal,-0.5807350642730887,0.022241040096761214,-0.8335982496475897,1,-0.9422644475395622,-0.82916032630541,0.5312825826913348,1.0661410670140554,-0.7680062548488215,-0.2188313710886117,0.364958862407413,0,0,0,7
mp-485376,Se4Pt4,2,monoclinic,9,Ceramic,-2.463915323430003,-0.805471579715968,1.2466793301431733,0,-0.9309699843203166,-0.18329513843021344,-2.519878709414542,-0.24922222382453435,-0.4977026520032005,-0.46626241821239695,3.3534496815656625,1,2,2,3
mp-977818,P,1,orthorhombic,38,Ceramic,0.7301198058433499,-0.17334858581789056,1.289579841622532,0,-0.5582526980852106,-1.2654413954595691,2.8574154489502703,-0.4316015984556537,-1.0383098576944425,-0.8702968967931269,1.1751379591613118,1,3,3,3
mp-647123,Mg3He,2,trigonal,164,Oxide,-2.87849331902814,-0.5205910376228883,0.8041684987727494,0,0.2323597272619839,-0.27616589929467295,0.7242878349422567,-1.117180662556573,0.853815362224904,-0.13352464970740258,-0.21592426356708055,1,6,6,9
mp-142109,Sr4Si4,2,trigonal,165,Perovskite,-1.1220969505906062,-0.456811811781154,0.4983037410032465,0,-0.4796670118965647,0.37296803171653975,-1.9996036816077094,0.04335195459900154,-0.4977026520032005,-0.3275573698427414,-0.2954135334372744,1,6,6,10
mp-782066,Ta3Zn3,2,hexagonal,178,Alloy,0.4724235573748637,1.9993970411905235,-0.8335982496475897,1,-0.32356564129793824,0.17799711760357478,-1.1688419436580892,1.081484647288949,0.31320815653366224,1.3465944578203226,-1.1866105398665632,0,1,1,0
mp-232085,Pt2He4Ne4,3,cubic,212,Alloy,1.1761940095876364,0.4304280854838605,-0.8335982496475897,1,-0.10742528200753233,-0.8276220942414023,1.6742093373250542,1.9055046515974292,3.0162441849898713,4.815793825110843,-0.18535146746315984,0,0,0,0
mp-100589,Br3Li4,2,trigonal,149,Intermetallic,1.4045248716027368,0.13704364661188295,-0.8335982496475897,1,0.21761748053370528,1.1572741053524214,-1.7814238312371018,1.2206230229635504,0.31320815653366224,0.6628643509949393,-1.1055926301911734,0,6,6,6
mp-626947,Se3Na4Cu,3,monoclinic,8,Intermetallic,0.7586195459840507,-0.6552360699554383,-0.8335982496475897,1,1.2087957948373986,0.749258050374402,0.1335239324003047,1.0640487606129336,0.31320815653366224,-0.07197855131354831,-0.9481427302559816,1,2,2,6
mp-201588,Ba3Zn3Ir,3,cubic,198,Intermetallic,0.00570701848193881,-0.27397803103484913,-0.8335982496475897,1,0.351843259212951,-0.2127138266543591,0.8451259059167466,3.127411589852577,-0.4977026520032005,1.070178715696972,-0.5736259779829528,1,0,0,6
mp-899994,Co4K4,2,tetragonal,111,Semiconductor,0.5425409087023356,-0.8083062119756006,-0.6925826795071045,0,-0.9936245329155003,-0.8033949392332824,-0.2961225421756605,-0.8817961924303672,-0.4977026520032005,-0.45030822101601564,-1.3822764349316559,1,4,4,12
mp-916850,AsPb4,2,cubic,201,Nitride,1.5251826499554233,-0.6708265473834178,-0.796656142540364,0,2.0841761388721944,1.27014188304898,0.5447090350218331,-1.4505548158019843,-0.7680062548488215,-0.7875280058496679,0.22585264013457376,1,0,0,8
mp-893894,Si4Br4Pb4Sn2,4,hexagonal,170,Oxide,-0.8265786170755827,-0.5390161473105003,0.27744555227617673,0,0.7445339119831438,0.25740834790796774,0.5765968593067682,0.27420309418944333,3.0162441849898713,1.8233207111618672,2.5662001818897044,1,1,1,9
mp-981490,Pb,1,cubic,220,Nitride,-0.012737906796037994,-0.24279707617889013,-0.6790769629302692,0,1.5026896167108221,1.3326325606492893,-0.14004003383361116,0.05416220433813089,0.853815362224904,0.1880229190896183,-0.48496486928158283,1,0,0,8
mp-770009,Mg4Re3,2,monoclinic,14,Semiconductor,0.14627466202637665,3.308997145140801,-0.6405459479904747,0,-0.5583715871717291,-0.9751000933781322,1.7178453073991755,-0.4978579678245116,-0.4977026520032005,-0.6136198358522761,0.6554004253946598,0,2,2,12
mp-815123,N2H4Ir3,3,trigonal,144,Ceramic,0.31267851859556184,0.40349907901735055,1.3936533046557917,0,0.5244702128376315,0.49891078195716304,-0.11990035533786221,-0.9100423288455118,-0.7680062548488215,-0.7542542289991685,1.4166630483822855,0,6,6,3
mp-20952,Sr,1,monoclinic,3,Metal,1.0630606953375181,-0.39161526980960343,-0.8335982496475897,1,-0.26186220539490157,-0.37865061055918026,0.38023499397322197,0.18911596721048904,-1.0383098576944425,-0.8313092911792724,1.2867286649406224,1,2,2,7
mp-837888,Os2,1,hexagonal,176,Metal,1.0630606953375181,0.4460185629118401,-0.8335982496475897,1,0.16471183703302847,-0.2555920454385711,0.8518391320819962,0.30314666607162866,1.9350297736073876,1.669448044620396,0.1677643275371244,0,1,1,7
mp-804372,PbCl2Sc3,3,cubic,221,Metal,1.026370609315261,1.214203905272284,-0.8335982496475897,1,0.3174843132091404,0.2789435968040744,-0.06787285255717909,2.2720069895272696,0.31320815653366224,1.4228332587485186,0.6263562690959351,0,0,0,7
mp-61597,He,1,hexagonal,190,Intermetallic,1.0630606953375181,-0.14358494709174785,-0.8335982496475897,1,-1.6446611706901224,-1.4267634831723675,1.897424107319598,-1.2563190382311746,-0.4977026520032005,-0.7492824559193659,-1.0841916729184289,1,1,1,6
mp-455988,Be4VBa3Y,4,triclinic,1,Halide,-0.715110007272935,-0.8111408442352332,1.2867992529155368,0,-0.9108777286987112,-0.6239986247683945,-0.631783850438133,-0.4260221147193288,-1.0383098576944425,-0.7693476416026287,-0.34433000720354756,1,5,5,5
mp-448478,V4,1,hexagonal,180,Ceramic,-1.9943354928874277,-0.4950793472861945,0.8987085148105957,0,1.4342095028762376,3.4275123528196567,-2.4057538646053014,-0.5278476929072577,0.31320815653366224,-0.05111194549204874,1.5435401522135566,1,1,1,3
mp-900853,Ti3Ga2,2,cubic,212,Chalcogenide,0.01729336143633592,0.9931025890209384,-0.8149285826149056,0,-0.9957645364728311,-0.689950324512721,-0.8784949120110508,-0.2858375858441662,0.31320815653366224,0.14053135534225067,-2.0013755560360504,0,0,0,4
mp-56732,Bi4,1,hexagonal,172,Halide,-1.2281719179834483,-0.40437111497795025,3.933125248058951,0,-0.5486226820772222,-0.5009400596477855,-0.20549398894479262,0.6316387710477559,0.31320815653366224,0.8302572720907392,-0.5430531818790322,1,1,1,5
mp-163042,TeSc4,2,cubic,222,Halide,-0.7134453028254643,-0.7076767667586421,1.2530349614734486,0,-1.1441381164477633,-1.3079350562277796,2.4831530902376135,-0.4078887925762731,0.853815362224904,0.01102779744864759,-1.1453372651262703,1,0,0,5
mp-113829,Be4PbCo4H4,4,cubic,197,Silicate,-0.2598466349786096,-0.2668914503857675,1.9942604653668157,0,-0.4824014608864874,-0.22924982134244076,-0.6536018354751941,0.24142362723853455,-0.7680062548488215,-0.33143090051088614,-0.9527286496715697,1,0,0,13
mp-341927,Sr3,1,trigonal,156,Carbide,0.039200871965052134,-0.7757079409898253,-0.8049979086613503,0,0.4559900990030475,0.4052709050606995,0.08149642961962157,1.4483357029523094,-1.0383098576944425,-0.5217385011147908,-0.150192751943651,1,6,6,2
mp-85780,H4Fe2Ag3,3,orthorhombic,23,Intermetallic,-0.1704187120604761,-0.1549234761302784,-0.8335982496475897,1,0.8804241378736466,0.8277078856387905,-0.27430455713859936,-0.8068218797235017,-0.22739904915757964,-0.496315673396278,-0.5934982954505013,1,3,3,6
mp-559120,SrY3,2,hexagonal,178,Semiconductor,0.49945835760179014,-0.25980486973668593,-0.43200179496581353,0,-1.0082478905572605,-1.0187474281943483,1.0582708366634166,-0.9829243351512557,0.853815362224904,-0.26669396267775564,-0.35808776545031185,1,1,1,12
mp-745148,He4,1,tetragonal,85,Intermetallic,1.0630606953375181,-0.12232520514450317,-0.8335982496475897,1,-1.4279263659671249,-1.3240864928998595,1.4744908589088825,1.3346537218246899,-0.22739904915757964,0.837291959970818,0.7333610554596577,1,4,4,6
mp-582788,Sb4Pd2,2,monoclinic,15,Intermetallic,1.1141338277859234,0.008067878798598027,-0.8335982496475897,1,-1.3642018155932758,-0.9406821509459619,-1.7243614088324817,-0.37964265616112824,-0.22739904915757964,-0.3230159890593994,0.07146001980977418,0,2,2,6
mp-305416,Mn2As4Ir4,3,tetragonal,134,Alloy,0.5755686449401571,1.0044411180594688,-0.8335982496475897,1,0.914426416617902,0.8140560760707227,0.13520223894161687,0.08345449395383668,1.9350297736073876,1.3080817678439416,-1.090306232139213,0,4,4,0
mp-981820,As3PY2F4,4,tetragonal,94,Ceramic,-3.2651708680866673,-0.5305122505316024,1.0957330860491328,0,0.3795444163717322,0.260869370051985,0.1654117566852398,-0.8657551766884333,1.9350297736073876,0.12278138339167213,2.2757586189024575,1,4,4,3
mp-218812,As3Na2,2,triclinic,1,Intermetallic,1.215614210903746,-0.6637399667343362,-0.8335982496475897,1,-0.15866647829695205,0.1970327393956689,-0.6569584485578185,0.8199463471487206,0.853815362224904,0.8163066252399501,0.08368913825134246,1,5,5,6
mp-582177,He4Ir2,2,cubic,220,Chalcogenide,0.11857398002046178,1.0994012987571622,-0.0037911340885092666,0,-0.7494263492067578,-0.6764907939526543,0.12681070623505505,0.18597750760880616,0.853815362224904,1.4420525009525316,0.3909457390957456,0,0,0,4
mp-309816,Zn3V2,2,hexagonal,175,Semiconductor,0.9427358578743256,0.1937362918045357,-0.3120392536068656,0,-1.3022606015172022,-1.0941207993307211,0.09827949503274522,-1.0728935103994943,-0.7680062548488215,-0.7154743989767086,-1.3379458805809707,0,1,1,12
mp-141880,Cd4B3,2,triclinic,1,Chalcogenide,0.23716752485828457,0.8201900211833478,-0.5591144215713214,0,0.012058249943434785,-0.26462915881461596,0.605128070509079,-1.0216320035720095,-0.7680062548488215,-0.7542542289991685,-1.3654613970744993,0,5,5,4
mp-653975,In3,1,trigonal,155,Metal,1.0630606953375181,-0.5801183150751735,-0.8335982496475897,1,-0.8961354819704327,-0.40153181251129344,-1.1554154913275905,-0.3262888429325214,-0.7680062548488215,-0.5676123834720137,-0.4712071110348185,1,6,6,7
mp-292249,Na2He3K3,3,hexagonal,175,Halide,-0.7496692716024298,-0.7218499280568053,2.793878332107088,0,-0.8549998580350749,-0.9045336974417829,0.6588338798310743,-0.5501656278525573,-0.22739904915757964,-0.5560363148085928,-0.4207619974633493,1,1,1,5
mp-359501,CPd2,2,tetragonal,82,Intermetallic,0.9437346805428082,-0.6254724312292956,-0.8335982496475897,1,-0.9159899594190014,-1.0295150526424015,1.1958919730510302,-1.6807085199253857,0.853815362224904,-0.7368752848903661,-0.1838228276579638,1,4,4,6
mp-605686,SeOs2,2,cubic,220,Nitride,-0.009741438790590516,0.20790945310269887,-0.5853314008087073,0,0.3393599051285215,0.296633265540162,-0.17192785811854533,-0.5609758775916868,-0.4977026520032005,-0.6398886070500388,0.5529815584465254,0,0,0,8
mp-179301,Zn2TiGa3,3,hexagonal,180,Chalcogenide,0.33671685081704084,-0.371772843992175,-0.6679546081022874,0,0.11989065141560094,0.6167778138617462,-1.0916398427577205,1.3200075770168371,-0.22739904915757964,0.2564552942268409,-0.2403825004502171,1,1,1,4
mp-574350,Mn4PdGa4,3,cubic,218,Halide,-0.9171385390179965,-0.6594880183448872,0.11696586118672303,0,-0.66584732138434,-0.0783108000616937,-1.7142915695846073,-0.830185967869362,0.853815362224904,-0.05265542131383814,0.12801969260202747,1,0,0,5
mp-586057,InAr,2,hexagonal,193,Ceramic,0.35169919084427836,0.5934194404127371,2.387117926969464,0,1.539069677185445,1.167272613768471,0.09324457540880775,-0.5801553529353036,-0.22739904915757964,-0.5136649352777383,1.054375414550825,0,1,1,3
mp-470337,Cl2In4Sn4,3,trigonal,157,Perovskite,-1.3855863705362907,-0.6198031667100304,0.1833027631964725,0,-1.251494961573856,-1.0562418347545337,-0.22563366744054156,-0.5240117978385345,-0.22739904915757964,-0.3513625161711094,0.23349583916055394,1,6,6,10
mp-306933,PdSrGa2,3,monoclinic,15,Carbide,0.5621844211824916,0.31137353057928985,-0.7704391633029779,0,-0.7720152756452491,-0.8422352988494747,0.7158963022356949,0.2710646345877605,1.9350297736073876,0.48288616550608715,0.9137405524727898,0,2,2,2
mp-119575,Nb2Sn4Pt4Ca4,4,hexagonal,177,Carbide,1.1381721600074024,0.12712243370316864,-0.5424308893293484,0,2.300435387249119,0.5444809068533886,1.541623120561377,2.52447862859597,-0.22739904915757964,0.5999380290296772,0.2961700711735914,0,1,1,2
mp-489789,FeSr4,2,hexagonal,169,Ceramic,-0.806402399172236,-0.8168101087544984,0.7858960586982077,0,0.22189748764836695,0.5087170113652116,-0.7492653083299986,-0.16483253231262057,0.31320815653366224,0.20028167898190755,1.572584308512281,1,1,1,3
mp-259292,Hf2Pt3,2,tetragonal,121,Perovskite,-0.47452692052444917,-0.6651572828641527,0.3692049796070276,0,0.23140861456983675,0.3708529626285293,-0.037663334813556146,-0.27432990063799634,0.31320815653366224,-0.13929784292544195,-0.833494744866279,1,4,4,10
mp-365864,Cu4Pt4,2,tetragonal,120,Intermetallic,0.9220269345477884,0.2929484208916778,-0.8335982496475897,1,-0.3990602112371064,-0.3303885795509413,0.05967844458256045,0.653607988259535,-0.4977026520032005,-0.026935771321904296,0.5376951603945651,0,4,4,6
mp-42104,Os4As3La,3,cubic,212,Metal,1.5974974111535567,0.21499603375178045,-0.8335982496475897,1,0.10526729377384092,0.038979394818886674,-0.07626438526374091,-0.7112732207389382,0.31320815653366224,-0.12712812971517892,0.6217703496803471,0,0,0,7
mp-680048,Pt3Ga4,2,orthorhombic,40,Perovskite,-1.381857432573956,-0.8153927926246822,-0.17380427217337585,0,-1.0147867903157712,-0.6270750888964097,-1.0530387923075364,-0.3761554788259253,1.9350297736073876,0.939532392050698,-0.9175699341520609,1,3,3,10
mp-400075,F3Se3,2,triclinic,2,Oxide,0.7301198058433499,-0.2583875536068696,0.4899619748822599,0,0.2482908648554462,0.9565348209994279,-1.0379340334357248,-0.04975568025091997,-0.7680062548488215,-0.5711445685257242,0.789920728251911,1,5,5,9
mp-26568,In4Se3,2,monoclinic,10,Metal,0.8846043785686439,-0.3505131020449302,-0.8335982496475897,1,-0.44828029305571365,-0.832813627457428,1.326799883273395,-1.6521136657767208,-0.4977026520032005,-0.8597003416319956,-0.3259863295411951,1,2,2,7
mp-605951,Pt4Co4S4Mn4,4,tetragonal,102,Metal,1.3216891782965878,1.2623926536860388,-0.8335982496475897,1,-1.514239842779465,-1.2842847382436624,-0.21724213473397974,-1.2925856825172863,0.31320815653366224,-0.48551134264375195,0.8021498466934792,0,4,4,7
mp-261746,Ga2Ta2,2,tetragonal,121,Phosphide,0.27478984537112555,0.6869623049806141,-0.6135345148368043,0,-0.45838586540977566,-0.6891812084807172,0.8854052629082435,-0.5069246288960394,3.0162441849898713,0.8483485896557521,-2.071692987075068,0,4,4,11
