date,commodity,open,high,low,close,volume,daily_return,return_5d,return_21d,volatility_5d_ann,volatility_21d_ann,volatility_63d_ann,sma_21,sma_63,bollinger_upper,bollinger_lower,bollinger_z,rsi_14,macd,macd_signal,momentum_10d,momentum_21d,term_spread,predicted_close
2014-06-18,Copper,3.3928,3.4206,3.3731,3.4026,1148,-0.016064,-0.035738,0.007641,0.114572,0.206136,0.220095,3.431838,3.466327,3.596132,3.267544,-0.564267,46.814562,0.015537,0.019354,-0.005844,0.00767,-2.959947,3.3957636294470483
2014-06-19,Copper,3.3292,3.3569,3.3247,3.3318,2707,-0.021027,-0.049565,0.003638,0.151176,0.210803,0.22371,3.432414,3.464502,3.595134,3.269695,-1.162205,42.118731,0.004242,0.016332,-0.035128,0.003645,-1.426689,3.3369117098043675
2014-06-20,Copper,3.3442,3.3716,3.3386,3.3514,4714,0.005865,-0.035641,0.009353,0.189418,0.211723,0.222813,3.4339,3.462368,3.592842,3.274958,-0.964699,38.941875,-0.003091,0.012447,-0.045348,0.009397,1.718381,3.350660680771273
2014-06-23,Copper,3.4254,3.4591,3.4036,3.4349,932,0.02461,-0.00253,0.045931,0.292242,0.22235,0.225539,3.441243,3.460573,3.58387,3.298616,-0.224116,51.160014,-0.002142,0.009529,-0.04692,0.047002,-3.673078,3.4301764948789404
2014-06-24,Copper,3.3641,3.3914,3.3322,3.36,1354,-0.022047,-0.028663,0.014842,0.323581,0.235939,0.229169,3.4436,3.458032,3.578583,3.308617,-0.852556,45.256138,-0.007347,0.006154,-0.048428,0.014952,-4.022425,3.3629304592614937
2014-06-25,Copper,3.4123,3.446,3.3951,3.4215,682,0.018138,0.005539,0.020224,0.345165,0.240102,0.231889,3.446862,3.45613,3.575826,3.317898,-0.302245,47.712797,-0.006437,0.003636,-0.029747,0.020429,-0.621802,3.4189696984929836
2014-06-26,Copper,3.3716,3.4008,3.3421,3.3776,2410,-0.012914,0.013653,-0.007433,0.315956,0.239215,0.232906,3.445662,3.453898,3.576799,3.314525,-0.665101,40.180154,-0.009152,0.001078,-0.035275,-0.007406,-0.90148,3.3726307472738384
2014-06-27,Copper,3.3652,3.3874,3.3462,3.3656,766,-0.003559,0.004228,-0.02076,0.317147,0.23655,0.232974,3.4423,3.451476,3.577996,3.306604,-0.747086,29.993286,-0.012132,-0.001564,-0.030924,-0.020546,7.22175,3.3645240534419063
2014-06-30,Copper,3.3813,3.411,3.3727,3.3781,3163,0.003707,-0.016674,-0.013554,0.24498,0.236903,0.23231,3.440105,3.449825,3.578496,3.301714,-0.622358,35.718289,-0.013331,-0.003917,-0.019021,-0.013463,1.323907,3.3854316159210978
2014-07-01,Copper,3.376,3.3942,3.3699,3.3818,5037,0.001095,0.006467,-0.026985,0.180124,0.23055,0.225533,3.4357,3.446721,3.575402,3.295998,-0.567553,36.470808,-0.013824,-0.005898,-0.021951,-0.026624,-9.554545,3.3783826558188124
2014-07-02,Copper,3.3197,3.3313,3.3068,3.3194,1280,-0.018624,-0.030295,-0.030237,0.150111,0.233312,0.228209,3.430848,3.442876,3.579445,3.28225,-1.078078,34.103237,-0.01903,-0.008525,-0.024452,-0.029784,0.545689,3.3180057208821565
2014-07-03,Copper,3.2467,3.2712,3.2069,3.238,1050,-0.024828,-0.04221,-0.055445,0.199946,0.246787,0.232604,3.422057,3.438238,3.592882,3.251232,-1.713873,31.193982,-0.029385,-0.012697,-0.028153,-0.053936,0.543952,3.242389107055412
2014-07-04,Copper,3.1896,3.2191,3.1734,3.1928,872,-0.014058,-0.052708,-0.078374,0.197672,0.246092,0.225131,3.409662,3.431187,3.606779,3.212545,-2.019506,30.424602,-0.040768,-0.018311,-0.047324,-0.075382,3.590526,3.1943956883189424
2014-07-07,Copper,3.2226,3.2454,3.194,3.223,325,0.009414,-0.047001,-0.085474,0.225748,0.239882,0.221409,3.395967,3.423383,3.603326,3.188607,-1.73919,32.130349,-0.046814,-0.024012,-0.06169,-0.081923,5.12496,3.2188924986060203
2014-07-08,Copper,3.2397,3.2576,3.2142,3.235,2009,0.003716,-0.044379,-0.108015,0.234041,0.215438,0.220549,3.378395,3.416554,3.573914,3.182876,-1.60119,36.342894,-0.050059,-0.029221,-0.037202,-0.102386,-1.636769,3.2344725339509113
2014-07-09,Copper,3.2075,3.2277,3.1974,3.2016,969,-0.010378,-0.036133,-0.09793,0.219258,0.209143,0.221132,3.36271,3.409176,3.559656,3.165763,-1.853677,38.70184,-0.054696,-0.034316,-0.06427,-0.093288,-0.077563,3.2080569561453105
2014-07-10,Copper,3.2693,3.295,3.2434,3.2748,2655,0.022606,0.011301,-0.074021,0.237224,0.229401,0.226291,3.350729,3.402719,3.536125,3.165332,-1.188131,43.918704,-0.051866,-0.037826,-0.030436,-0.071348,13.829779,3.2687885764441975
2014-07-11,Copper,3.3065,3.3333,3.2924,3.3036,1456,0.008756,0.034115,-0.058064,0.188682,0.232814,0.22723,3.341324,3.396675,3.514304,3.168343,-0.91122,38.584594,-0.04676,-0.039613,-0.018422,-0.056411,2.650387,3.3072462733720087
2014-07-14,Copper,3.3416,3.3692,3.336,3.347,1577,0.013052,0.037752,-0.036954,0.193534,0.238189,0.227434,3.335324,3.392205,3.497527,3.173121,-0.461728,48.804268,-0.038765,-0.039443,-0.009206,-0.03628,-0.037068,3.346425898599855
2014-07-15,Copper,3.3316,3.3501,3.3057,3.3219,504,-0.007528,0.026508,-0.035981,0.221943,0.237865,0.227774,3.329529,3.387383,3.483996,3.175062,-0.699566,40.181388,-0.034062,-0.038367,-0.017712,-0.035341,10.597608,3.3246932263871964
2014-07-16,Copper,3.3496,3.3687,3.3233,3.3498,4097,0.008364,0.04525,-0.031703,0.173016,0.239634,0.228602,3.32439,3.38303,3.467728,3.181053,-0.374763,47.170195,-0.027763,-0.036246,0.009158,-0.031206,2.923733,3.345878947702099
2014-07-17,Copper,3.3899,3.4069,3.3676,3.3855,4656,0.010601,0.033245,-0.005038,0.129201,0.237017,0.228976,3.323576,3.379862,3.465232,3.18192,0.066475,51.932414,-0.019664,-0.03293,0.045553,-0.005026,0.43591,3.3870278129976796
2014-07-18,Copper,3.473,3.5043,3.4446,3.4678,2528,0.024019,0.048508,0.040008,0.180238,0.2386,0.232636,3.330052,3.378814,3.485091,3.175014,1.068553,57.6706,-0.006529,-0.02765,0.086131,0.040819,-13.325289,3.4736184397357404
2014-07-21,Copper,3.437,3.4523,3.4224,3.4462,1240,-0.006248,0.029208,0.027894,0.207635,0.239754,0.230051,3.334567,3.378446,3.497534,3.1716,0.817097,55.343511,0.002113,-0.021697,0.069252,0.028287,-2.779252,3.436830169245758
2014-07-22,Copper,3.4975,3.5131,3.4911,3.4957,2909,0.014261,0.050997,0.017546,0.174174,0.229555,0.230994,3.337462,3.37939,3.509806,3.165118,1.385931,64.948279,0.012808,-0.014796,0.080587,0.017701,-4.620197,3.500819456432312
2014-07-23,Copper,3.4557,3.476,3.4483,3.4524,1871,-0.012464,0.030169,0.027129,0.238782,0.219709,0.232331,3.341862,3.379498,3.521199,3.162525,0.867748,69.434373,0.017588,-0.008319,0.078336,0.0275,-0.328933,3.4627969895210375
2014-07-24,Copper,3.3882,3.4081,3.3667,3.3836,707,-0.020129,-0.000561,-0.011139,0.294836,0.222709,0.235549,3.340057,3.378233,3.516772,3.163343,0.064405,66.585535,0.015644,-0.003527,0.033223,-0.011077,7.382581,3.3900237994986706
2014-07-25,Copper,3.3855,3.4006,3.3803,3.3931,2015,0.002804,-0.021776,0.004579,0.212385,0.218309,0.233848,3.340795,3.377914,3.518296,3.163294,0.182455,65.338142,0.0147,0.000119,0.027092,0.004589,-1.556432,3.3901611889682135
2014-07-28,Copper,3.333,3.3426,3.3039,3.3264,2500,-0.019853,-0.035382,-0.011716,0.24017,0.228901,0.236989,3.338929,3.376314,3.516158,3.161699,-0.599672,57.501641,0.008473,0.001789,-0.006155,-0.011647,-3.847383,3.326826933840532
2014-07-29,Copper,3.3842,3.3881,3.366,3.3744,4995,0.014327,-0.035316,-0.001096,0.240536,0.234287,0.236626,3.338752,3.376349,3.515826,3.161679,-0.023418,63.850593,0.007326,0.002897,0.015804,-0.001095,3.968067,3.3797107843886236
2014-07-30,Copper,3.3856,3.4209,3.3522,3.3948,604,0.006027,-0.016825,0.003837,0.250015,0.235213,0.234569,3.339371,3.375816,3.517166,3.161577,0.228716,60.507881,0.007971,0.003912,0.013434,0.003844,-11.587512,3.386154143567451
2014-07-31,Copper,3.3273,3.3333,3.3051,3.3174,9741,-0.023064,-0.019759,-0.000603,0.262943,0.240137,0.229774,3.339276,3.375814,3.517118,3.161434,-0.703751,51.113622,0.002212,0.003572,-0.020115,-0.000603,-9.095214,3.3208346210232946
2014-08-01,Copper,3.3052,3.3209,3.2983,3.3116,4017,-0.00175,-0.024313,0.022476,0.257504,0.222787,0.229694,3.342781,3.37554,3.515054,3.170508,-0.768595,46.958763,-0.002788,0.0023,-0.045043,0.02273,-6.200129,3.306696968350056
2014-08-04,Copper,3.2964,3.3258,3.2654,3.295,1841,-0.005025,-0.009484,0.031508,0.22222,0.217186,0.228976,3.347648,3.375544,3.507448,3.187847,-0.968249,47.654752,-0.007998,0.00024,-0.043874,0.03201,-2.549239,3.296566879320964
2014-08-05,Copper,3.2744,3.286,3.2681,3.282,2380,-0.003953,-0.027765,0.01814,0.169869,0.215982,0.226246,3.350457,3.374408,3.502961,3.197953,-1.100413,43.931257,-0.013026,-0.002413,-0.061132,0.018306,5.5513,3.2750506807203825
2014-08-06,Copper,3.2562,3.2769,3.2322,3.2541,6838,-0.008537,-0.042329,0.005887,0.13526,0.218104,0.224397,3.351367,3.373716,3.501183,3.20155,-1.410669,38.071895,-0.019042,-0.005739,-0.057438,0.005904,-7.747129,3.252477085398772
2014-08-07,Copper,3.2503,3.269,3.2263,3.2521,1486,-0.000615,-0.01988,0.01565,0.049031,0.214687,0.223838,3.353771,3.372594,3.494858,3.212685,-1.402091,27.077577,-0.023699,-0.009331,-0.038864,0.015773,3.596573,3.24625800888058
2014-08-08,Copper,3.2807,3.3043,3.2666,3.2753,95,0.007109,-0.011022,0.000153,0.094042,0.201085,0.224097,3.353795,3.371584,3.494826,3.212764,-1.110405,31.900021,-0.025226,-0.01251,-0.034718,0.000153,11.282291,3.2806707990125026
2014-08-11,Copper,3.2601,3.2891,3.2286,3.2634,1817,-0.00364,-0.009637,-0.012243,0.091914,0.198862,0.224079,3.351881,3.370594,3.496811,3.206951,-1.223754,23.268124,-0.027084,-0.015425,-0.018939,-0.012169,-4.198922,3.255743399782397
2014-08-12,Copper,3.2909,3.315,3.2786,3.2985,377,0.010698,0.005015,-0.014597,0.124609,0.196988,0.224957,3.349571,3.369921,3.496362,3.202781,-0.811709,31.949331,-0.025431,-0.017426,-0.022493,-0.014491,-4.125121,3.291851633012345
2014-08-13,Copper,3.3606,3.3692,3.3215,3.3515,883,0.01594,0.029492,0.008871,0.127674,0.203402,0.21955,3.350981,3.368532,3.497223,3.204739,-0.194494,46.090134,-0.019619,-0.017865,-0.012755,0.008911,-0.318389,3.3505321761956806
2014-08-14,Copper,3.4694,3.4947,3.4448,3.4793,975,0.037423,0.06753,0.03793,0.240846,0.239418,0.224702,3.357148,3.370714,3.513736,3.20056,1.225573,58.15053,-0.004647,-0.015221,0.048803,0.038659,-4.278876,3.471565517608867
2014-08-15,Copper,3.4364,3.4644,3.4141,3.4382,1480,-0.011883,0.048539,0.015446,0.30248,0.24167,0.225189,3.359657,3.37169,3.519802,3.199512,0.747257,61.108903,0.003858,-0.011405,0.038229,0.015566,2.13342,3.4401102315447676
2014-08-18,Copper,3.4594,3.4964,3.4417,3.4664,1103,0.008169,0.060347,-0.000404,0.280468,0.228296,0.222943,3.35959,3.374019,3.519548,3.199633,1.031727,59.515929,0.012727,-0.006579,0.052018,-0.000404,-0.160056,3.467268690729283
2014-08-19,Copper,3.3787,3.4149,3.3701,3.384,1137,-0.024058,0.025591,-0.018214,0.381511,0.242324,0.228371,3.356629,3.375032,3.51209,3.201167,0.100449,49.009901,0.012958,-0.002671,0.031079,-0.018049,-6.122562,3.387646724657292
2014-08-20,Copper,3.3701,3.4049,3.3373,3.3796,4162,-0.001301,0.008349,-0.033776,0.370166,0.235996,0.227034,3.3511,3.376602,3.493499,3.208701,0.033895,56.583404,0.012639,0.000391,0.038567,-0.033212,5.919111,3.37326679639895
2014-08-21,Copper,3.4381,3.4688,3.4247,3.4307,2900,0.015007,-0.014067,-0.006305,0.24772,0.239239,0.22826,3.350067,3.37851,3.489665,3.210468,0.590993,61.502801,0.016322,0.003577,0.054918,-0.006285,-2.277512,3.442872979216764
2014-08-22,Copper,3.3759,3.3878,3.363,3.372,9079,-0.017258,-0.019442,-0.003434,0.26261,0.236431,0.229634,3.349514,3.378811,3.488647,3.210382,-0.077176,56.877456,0.014339,0.00573,0.029524,-0.003428,-12.016737,3.375792857941751
2014-08-25,Copper,3.4393,3.4539,3.4121,3.4402,3447,0.020024,-0.007587,0.013786,0.306688,0.246466,0.231241,3.351757,3.379405,3.495289,3.208225,0.686618,62.861789,0.018063,0.008196,0.054177,0.013881,1.309689,3.4367968031165215
2014-08-26,Copper,3.4031,3.4216,3.3691,3.4009,3852,-0.01149,0.004982,0.022149,0.257532,0.239295,0.231564,3.355305,3.378844,3.499884,3.210726,0.249811,61.717752,0.017639,0.010085,0.031044,0.022397,-2.030097,3.400985626037659
2014-08-27,Copper,3.4353,3.4476,3.4265,3.4327,3507,0.009307,0.01559,0.01713,0.262533,0.236401,0.23223,3.358081,3.378979,3.506391,3.209771,0.607933,63.761048,0.019643,0.011996,0.024228,0.017277,-0.404296,3.4382318647042758
2014-08-28,Copper,3.406,3.4217,3.3842,3.4147,11320,-0.005257,-0.004675,0.005845,0.243441,0.236498,0.230579,3.359029,3.378033,3.508573,3.209484,0.418354,60.706605,0.019553,0.013508,-0.018567,0.005862,-2.181866,3.4036338120038927
2014-08-29,Copper,3.4633,3.4861,3.4336,3.4689,2196,0.015748,0.028332,0.044656,0.215138,0.226225,0.230697,3.366243,3.378789,3.521847,3.210639,1.021351,64.820424,0.023583,0.015523,0.008929,0.045668,-1.422053,3.4632649146957992
2014-09-01,Copper,3.4138,3.4352,3.4062,3.4117,1989,-0.016627,-0.008319,0.029779,0.218365,0.235132,0.233143,3.37101,3.378616,3.525714,3.216306,0.375313,57.911658,0.021909,0.0168,-0.01578,0.030227,-7.890813,3.417231578265939
2014-09-02,Copper,3.4414,3.4756,3.4236,3.4376,4281,0.007563,0.010733,0.042367,0.20589,0.234829,0.232954,3.3778,3.37837,3.531003,3.224597,0.673369,56.25454,0.022414,0.017923,0.015839,0.043278,5.651005,3.4471586229901825
2014-09-03,Copper,3.4408,3.4578,3.419,3.4448,944,0.002092,0.003519,0.048413,0.196226,0.233824,0.230554,3.385552,3.377325,3.53482,3.236285,0.777825,46.961423,0.023129,0.018964,0.019292,0.049604,-6.606514,3.4385220913566332
2014-09-04,Copper,3.3214,3.3445,3.314,3.3314,6621,-0.033473,-0.024697,0.023477,0.315948,0.262581,0.233519,3.389233,3.372998,3.528354,3.250113,-0.507772,41.65625,0.014379,0.018047,-0.028945,0.023755,5.726307,3.326263254089901
2014-09-05,Copper,3.3182,3.3505,3.3103,3.3183,1477,-0.00394,-0.044385,0.020152,0.260845,0.263109,0.230309,3.392386,3.369622,3.521064,3.263708,-0.644279,38.150104,0.006315,0.0157,-0.015925,0.020356,1.414234,3.324933279981413
2014-09-08,Copper,3.3345,3.3491,3.3095,3.3425,2053,0.007266,-0.020492,0.02031,0.271075,0.263156,0.230898,3.395586,3.366703,3.515047,3.276125,-0.313713,46.338451,0.001855,0.012931,-0.0284,0.020517,-6.736875,3.3329859076514894
2014-09-09,Copper,3.2473,3.2788,3.2362,3.2408,3203,-0.030899,-0.058953,-0.006949,0.302533,0.285189,0.238293,3.39451,3.362571,3.519262,3.269757,-1.585433,39.548193,-0.009773,0.008391,-0.047076,-0.006925,-1.203808,3.2532726801090366
2014-09-10,Copper,3.2159,3.2481,3.1886,3.225,799,-0.004887,-0.065933,-0.022535,0.285959,0.282694,0.238008,3.39101,3.358635,3.530347,3.251672,-1.726364,33.640846,-0.020032,0.002706,-0.060506,-0.022283,0.528235,3.216747400974981
2014-09-11,Copper,3.2815,3.3131,3.2542,3.2736,1227,0.014957,-0.017502,-0.023518,0.27603,0.281968,0.239692,3.3873,3.355937,3.534954,3.239646,-1.064305,42.046557,-0.023965,-0.002628,-0.041321,-0.023243,7.036761,3.2832727548370064
2014-09-12,Copper,3.172,3.2074,3.154,3.1798,968,-0.029072,-0.042634,-0.090013,0.330784,0.260729,0.246032,3.373038,3.351525,3.539969,3.206107,-2.163806,29.788885,-0.034256,-0.008954,-0.083341,-0.086081,-6.211628,3.1746619320263934
2014-09-15,Copper,3.1862,3.2135,3.1741,3.1834,429,0.001132,-0.048769,-0.076998,0.314812,0.259847,0.244244,3.360905,3.348046,3.544183,3.177626,-2.011478,32.128184,-0.04164,-0.015491,-0.066917,-0.074109,4.097055,3.1880638929813707
2014-09-16,Copper,3.2077,3.2369,3.1776,3.2142,811,0.009629,-0.008242,-0.075538,0.271866,0.260733,0.241739,3.348895,3.346179,3.536149,3.161642,-1.579588,32.016461,-0.044495,-0.021292,-0.064987,-0.072756,-6.092861,3.205086022950919
2014-09-17,Copper,3.196,3.2244,3.1756,3.1932,3307,-0.006555,-0.009909,-0.058035,0.273372,0.250266,0.241671,3.33981,3.343668,3.538099,3.14152,-1.754891,31.859132,-0.047899,-0.026613,-0.073038,-0.056383,-15.316551,3.1952706080123083
2014-09-18,Copper,3.2495,3.2872,3.2385,3.2559,750,0.019445,-0.005422,-0.037289,0.292106,0.261844,0.239679,3.333919,3.340827,3.534579,3.133259,-0.991721,32.79483,-0.045019,-0.030294,-0.022663,-0.036602,-0.399203,3.254480920530526
2014-09-19,Copper,3.2515,3.2674,3.2448,3.2557,549,-6.1e-05,0.023589,-0.052357,0.159495,0.254783,0.235778,3.325586,3.339171,3.523887,3.127285,-0.967614,36.120996,-0.042265,-0.032689,-0.018865,-0.05101,0.442124,3.2523336379045187
2014-09-22,Copper,3.2569,3.2841,3.2395,3.2618,3035,0.001872,0.024329,-0.033227,0.15853,0.249375,0.232777,3.320338,3.336637,3.519312,3.121365,-0.868644,33.78827,-0.03914,-0.033979,-0.024144,-0.032681,-5.380441,3.25706272137144
2014-09-23,Copper,3.262,3.277,3.2375,3.2673,2013,0.001685,0.016385,-0.051566,0.153444,0.237147,0.231506,3.312105,3.334886,3.504446,3.119764,-0.781991,33.580019,-0.035806,-0.034344,0.008177,-0.050259,3.303665,3.2563735480773723
2014-09-24,Copper,3.2558,3.2628,3.2257,3.2548,3188,-0.003833,0.019107,-0.043909,0.143341,0.234945,0.231521,3.305148,3.333127,3.494546,3.11575,-0.901153,41.287534,-0.033783,-0.034232,0.00924,-0.042959,-7.522502,3.2481805263584476
2014-09-25,Copper,3.3021,3.3186,3.2831,3.3036,1746,0.014882,0.014544,-0.038334,0.112307,0.23911,0.233424,3.299,3.331944,3.479165,3.118835,-0.326535,48.453608,-0.027921,-0.03297,0.009164,-0.037609,-1.744163,3.299615943839852
2014-09-26,Copper,3.2193,3.2321,3.1894,3.2141,1332,-0.027465,-0.01286,-0.060542,0.246411,0.254975,0.23961,3.289448,3.329283,3.465062,3.113833,-1.311643,38.124306,-0.030149,-0.032406,0.010787,-0.058746,-6.440368,3.2117223188371633
2014-09-29,Copper,3.1536,3.1678,3.1364,3.1586,588,-0.017418,-0.03215,-0.093709,0.262053,0.250282,0.239258,3.274671,3.32673,3.438705,3.110638,-1.859724,41.686893,-0.035978,-0.03312,-0.00779,-0.089452,10.680552,3.152104047113442
2014-09-30,Copper,3.1915,3.1987,3.1612,3.183,4598,0.007695,-0.02614,-0.069387,0.276836,0.249568,0.234775,3.263781,3.325857,3.419775,3.107786,-1.560681,45.82505,-0.038189,-0.034134,-0.009707,-0.067034,7.968797,3.1831031431065093
2014-10-01,Copper,3.1678,3.1825,3.157,3.1717,1785,-0.003556,-0.025863,-0.080506,0.276931,0.24642,0.233203,3.251119,3.325522,3.390094,3.112144,-1.670766,39.05948,-0.040387,-0.035385,-0.006733,-0.07735,-11.697829,3.166188302594571
2014-10-02,Copper,3.22,3.2361,3.1965,3.2266,478,0.017161,-0.023584,-0.065437,0.287597,0.256316,0.234996,3.240729,3.325579,3.347866,3.133591,-1.075824,55.482662,-0.03727,-0.035762,-0.008999,-0.063342,-0.154854,3.21616603778802
2014-10-03,Copper,3.272,3.297,3.266,3.281,822,0.016719,0.020601,-0.015244,0.233365,0.239858,0.237256,3.238329,3.32631,3.338998,3.137659,-0.495436,60.217755,-0.030063,-0.034622,0.007771,-0.015129,3.455793,3.2781433994489477
2014-10-06,Copper,3.3453,3.3576,3.3384,3.3471,761,0.019946,0.057965,0.008642,0.153038,0.249888,0.23949,3.2397,3.328619,3.345594,3.133806,0.20516,62.955742,-0.018801,-0.031458,0.026151,0.008679,-0.775663,3.347244847865977
2014-10-07,Copper,3.4443,3.4674,3.4346,3.452,4407,0.030859,0.08113,0.032235,0.197706,0.270553,0.243099,3.244914,3.331432,3.379079,3.11075,1.322988,71.682306,-0.001396,-0.025445,0.05653,0.03276,5.697457,3.448749462337481
2014-10-08,Copper,3.4881,3.5166,3.4456,3.4778,3407,0.007446,0.092132,0.07058,0.133282,0.243931,0.24294,3.2562,3.334197,3.424452,3.087948,1.545769,69.816039,0.014315,-0.017493,0.068514,0.07313,-5.523338,3.4838209750914673
2014-10-09,Copper,3.4927,3.5188,3.4709,3.4901,400,0.00353,0.078501,0.078997,0.171176,0.242081,0.241734,3.268824,3.336468,3.464749,3.072898,1.6181,70.48951,0.027442,-0.008506,0.056454,0.082202,2.064117,3.494158619202302
2014-10-10,Copper,3.6126,3.6484,3.5755,3.6046,2219,0.03228,0.094063,0.096321,0.208575,0.25902,0.249245,3.284586,3.340956,3.529306,3.039866,2.616839,75.191064,0.046549,0.002505,0.121496,0.101112,-5.747018,3.6121317151943635
2014-10-13,Copper,3.5974,3.6082,3.5865,3.5914,1254,-0.003669,0.070448,0.121724,0.261222,0.230843,0.24902,3.304186,3.34479,3.577874,3.030497,2.335895,73.550356,0.059934,0.013991,0.137023,0.129442,-4.940174,3.5988551978728056
2014-10-14,Copper,3.6878,3.7321,3.6747,3.6984,2070,0.029358,0.068947,0.14995,0.2553,0.24399,0.254688,3.32871,3.349757,3.645794,3.011625,3.044849,78.341426,0.078274,0.026847,0.161923,0.161777,-8.401855,3.698483326953925
2014-10-15,Copper,3.6967,3.7133,3.6636,3.6931,12961,-0.001434,0.060066,0.138888,0.276134,0.245573,0.250556,3.351514,3.353333,3.701217,3.001812,2.795279,76.349614,0.091328,0.039744,0.164391,0.148995,-6.522208,3.692337789959287
2014-10-16,Copper,3.5741,3.5886,3.5544,3.5779,3610,-0.03169,0.024846,0.113752,0.420019,0.276095,0.258585,3.369833,3.355424,3.724967,3.0147,1.790192,73.783996,0.091325,0.05006,0.108876,0.120475,-2.220416,3.576643623254129
2014-10-17,Copper,3.5429,3.555,3.5291,3.5374,3703,-0.011384,-0.018819,0.082923,0.349641,0.277011,0.258162,3.383238,3.356086,3.741546,3.02493,1.448865,75.260069,0.087051,0.057458,0.078147,0.086458,-2.529199,3.5455884025837143
2014-10-20,Copper,3.6617,3.669,3.6503,3.6562,1989,0.033032,0.017882,0.116017,0.436549,0.294165,0.265044,3.40231,3.359321,3.774473,3.030146,2.280111,78.026534,0.092188,0.064404,0.092349,0.123015,-2.303611,3.6624198179931207
2014-10-21,Copper,3.6492,3.6699,3.6422,3.6511,2664,-0.001396,-0.012872,0.112749,0.371941,0.294894,0.261626,3.420848,3.363567,3.802283,3.039412,2.125602,78.603819,0.094755,0.070474,0.057677,0.119351,9.299284,3.6531534707686575
2014-10-22,Copper,3.6674,3.6751,3.645,3.6617,589,0.002899,-0.008539,0.113964,0.374044,0.294732,0.261628,3.439629,3.36783,3.828085,3.051173,2.093766,77.409601,0.096532,0.075686,0.052878,0.120711,-6.60542,3.662856300262805
2014-10-23,Copper,3.796,3.8064,3.7718,3.7921,1396,0.034992,0.058144,0.152789,0.334818,0.309671,0.266629,3.465214,3.375222,3.872846,3.057583,2.777979,79.383696,0.107226,0.081994,0.08653,0.165079,4.763808,3.792253390707565
2014-10-24,Copper,3.8723,3.9136,3.8576,3.879,804,0.022657,0.092185,0.160565,0.267956,0.313229,0.268696,3.492614,3.383232,3.930827,3.054402,3.04274,79.865244,0.121315,0.089858,0.076125,0.174174,-7.266383,3.878770602008732
2014-10-27,Copper,3.9202,3.9658,3.9099,3.9276,1948,0.012451,0.071604,0.200481,0.23516,0.286206,0.269374,3.52659,3.391689,3.984313,3.068867,3.031447,78.506353,0.134848,0.098856,0.093613,0.221991,-6.333556,3.9285364678972168
2014-10-28,Copper,3.882,3.9195,3.859,3.8892,2201,-0.009825,0.063175,0.208075,0.274907,0.278291,0.265579,3.561381,3.400765,4.012646,3.110116,2.608112,74.29145,0.14085,0.107255,0.05159,0.231305,-5.40645,3.885763271552199
2014-10-29,Copper,3.9445,3.9816,3.9314,3.9524,475,0.01612,0.076395,0.216499,0.261084,0.278976,0.266812,3.598019,3.410937,4.045174,3.150864,2.715928,75.749137,0.14899,0.115602,0.070212,0.241722,8.10524,3.9522408101961735
2014-10-30,Copper,3.8783,3.9203,3.8711,3.8854,2176,-0.017097,0.024306,0.202958,0.27483,0.291134,0.269333,3.632005,3.420308,4.05065,3.213359,2.241007,66.513761,0.148324,0.122146,0.085944,0.225021,1.316784,3.890268120225634
2014-10-31,Copper,3.8838,3.9119,3.8715,3.8878,3392,0.000618,0.002266,0.186414,0.224929,0.291407,0.269035,3.66349,3.429924,4.052484,3.274497,2.130368,67.655468,0.146304,0.126978,0.099056,0.204922,-4.075253,3.8913119490469272
